image_name,target_angle,predicted_perm1,predicted_perm
tile_r6_c5.tiff,50,0.615815699,30.93773377
tile_r6_c5.tiff,60,0.590772867,30.08627748
tile_r6_c5.tiff,70,0.549391925,28.67932546
tile_r6_c5.tiff,80,0.542653978,28.45023525
tile_r6_c5.tiff,90,0.57162255,29.43516672
tile_r6_c5.tiff,100,0.56373924,29.16713417
tile_r6_c5.tiff,110,0.534416139,28.17014873
tile_r6_c5.tiff,120,0.504805088,27.16337299
tile_r6_c5.tiff,130,0.447581708,25.21777809
tile_r6_c5.tiff,140,0.396876246,23.49379236
tile_r6_c5.tiff,150,0.399743825,23.59129006
tile_r6_c5.tiff,160,0.527426422,27.93249834
tile_r6_c5.tiff,170,0.668504536,32.72915423
tile_r6_c5.tiff,180,0.728439331,34.76693726
tile_r6_c6.tiff,0,0.511951625,27.40635526
tile_r6_c6.tiff,10,0.52038908,27.69322872
tile_r6_c6.tiff,20,0.51833874,27.62351716
tile_r6_c6.tiff,30,0.52433151,27.82727134
tile_r6_c6.tiff,40,0.541038632,28.3953135
tile_r6_c6.tiff,50,0.55941695,29.02017629
tile_r6_c6.tiff,60,0.532431841,28.10268259
tile_r6_c6.tiff,70,0.477720797,26.2425071
tile_r6_c6.tiff,80,0.458254665,25.58065861
tile_r6_c6.tiff,90,0.480897248,26.35050642
tile_r6_c6.tiff,100,0.48440364,26.46972376
tile_r6_c6.tiff,110,0.481520295,26.37169003
tile_r6_c6.tiff,120,0.480031818,26.32108182
tile_r6_c6.tiff,130,0.453103155,25.40550727
tile_r6_c6.tiff,140,0.413976282,24.07519358
tile_r6_c6.tiff,150,0.396297932,23.47412968
tile_r6_c6.tiff,160,0.454383284,25.44903165
tile_r6_c6.tiff,170,0.522500932,27.7650317
tile_r6_c6.tiff,180,0.563462734,29.15773296
tile_r6_c7.tiff,0,0.707459092,34.05360913
tile_r6_c7.tiff,10,0.651895225,32.16443765
tile_r6_c7.tiff,20,0.61483109,30.90425706
tile_r6_c7.tiff,30,0.593807638,30.18945968
tile_r6_c7.tiff,40,0.595355093,30.24207318
tile_r6_c7.tiff,50,0.613008559,30.842291
tile_r6_c7.tiff,60,0.584061444,29.85808909
tile_r6_c7.tiff,70,0.537191153,28.26449919
tile_r6_c7.tiff,80,0.526829481,27.91220236
tile_r6_c7.tiff,90,0.556024492,28.90483272
tile_r6_c7.tiff,100,0.551860392,28.76325333
tile_r6_c7.tiff,110,0.528148532,27.95705009
tile_r6_c7.tiff,120,0.504843831,27.16469026
tile_r6_c7.tiff,130,0.453351945,25.41396612
tile_r6_c7.tiff,140,0.406526417,23.82189816
tile_r6_c7.tiff,150,0.412745506,24.03334719
tile_r6_c7.tiff,160,0.543155193,28.46727657
tile_r6_c7.tiff,170,0.685136855,33.29465306
tile_r6_c7.tiff,180,0.742626131,35.24928844
tile_r6_c8.tiff,0,0.554910719,28.86696446
tile_r6_c8.tiff,10,0.46066919,25.66275245
tile_r6_c8.tiff,20,0.40612945,23.80840129
tile_r6_c8.tiff,30,0.376249015,22.79246652
tile_r6_c8.tiff,40,0.377663583,22.84056181
tile_r6_c8.tiff,50,0.395577461,23.44963366
tile_r6_c8.tiff,60,0.389507711,23.24326217
tile_r6_c8.tiff,70,0.378649622,22.87408715
tile_r6_c8.tiff,80,0.382258326,22.99678308
tile_r6_c8.tiff,90,0.403024942,23.70284802
tile_r6_c8.tiff,100,0.40013957,23.60474539
tile_r6_c8.tiff,110,0.38961345,23.24685729
tile_r6_c8.tiff,120,0.38850531,23.20918053
tile_r6_c8.tiff,130,0.369872183,22.57565421
tile_r6_c8.tiff,140,0.353727192,22.02672452
tile_r6_c8.tiff,150,0.37207225,22.65045649
tile_r6_c8.tiff,160,0.460823059,25.66798401
tile_r6_c8.tiff,170,0.545892894,28.56035841
tile_r6_c8.tiff,180,0.560271084,29.04921687
tile_r6_c9.tiff,0,0.583907306,29.85284841
tile_r6_c9.tiff,10,0.52933228,27.99729753
tile_r6_c9.tiff,20,0.461914748,25.70510143
tile_r6_c9.tiff,30,0.434227169,24.76372373
tile_r6_c9.tiff,40,0.459500045,25.62300152
tile_r6_c9.tiff,50,0.508384585,27.2850759
tile_r6_c9.tiff,60,0.524751484,27.84155047
tile_r6_c9.tiff,70,0.526556313,27.90291464
tile_r6_c9.tiff,80,0.543532491,28.48010468
tile_r6_c9.tiff,90,0.575709701,29.57412982
tile_r6_c9.tiff,100,0.574965358,29.54882216
tile_r6_c9.tiff,110,0.55780077,28.96522617
tile_r6_c9.tiff,120,0.54970938,28.69011891
tile_r6_c9.tiff,130,0.513887882,27.472188
tile_r6_c9.tiff,140,0.47330147,26.09224999
tile_r6_c9.tiff,150,0.472851783,26.07696062
tile_r6_c9.tiff,160,0.563229978,29.14981925
tile_r6_c9.tiff,170,0.652205408,32.17498386
tile_r6_c9.tiff,180,0.659329236,32.41719401
tile_r6_c10.tiff,0,0.729922712,34.8173722
tile_r6_c10.tiff,10,0.633983314,31.55543268
tile_r6_c10.tiff,20,0.571130037,29.41842127
tile_r6_c10.tiff,30,0.536399364,28.23757839
tile_r6_c10.tiff,40,0.539704561,28.34995508
tile_r6_c10.tiff,50,0.566390336,29.25727141
tile_r6_c10.tiff,60,0.552340746,28.77958536
tile_r6_c10.tiff,70,0.524414539,27.83009434
tile_r6_c10.tiff,80,0.524384618,27.82907701
tile_r6_c10.tiff,90,0.554254711,28.84466016
tile_r6_c10.tiff,100,0.547607541,28.6186564
tile_r6_c10.tiff,110,0.521536887,27.73225415
tile_r6_c10.tiff,120,0.501998663,27.06795454
tile_r6_c10.tiff,130,0.456183851,25.51025093
tile_r6_c10.tiff,140,0.417422354,24.19236004
tile_r6_c10.tiff,150,0.435854167,24.81904167
tile_r6_c10.tiff,160,0.575583279,29.56983149
tile_r6_c10.tiff,170,0.718154609,34.41725671
tile_r6_c10.tiff,180,0.757944286,35.77010572
tile_r7_c1.tiff,0,0.496846884,26.89279407
tile_r7_c1.tiff,10,0.507492602,27.25474846
tile_r7_c1.tiff,20,0.476648718,26.20605642
tile_r7_c1.tiff,30,0.475055754,26.15189564
tile_r7_c1.tiff,40,0.514213502,27.48325908
tile_r7_c1.tiff,50,0.567036331,29.27923524
tile_r7_c1.tiff,60,0.578983605,29.68544257
tile_r7_c1.tiff,70,0.566733956,29.26895452
tile_r7_c1.tiff,80,0.574447811,29.53122556
tile_r7_c1.tiff,90,0.604250669,30.54452276
tile_r7_c1.tiff,100,0.603477478,30.51823425
tile_r7_c1.tiff,110,0.588340223,30.00356758
tile_r7_c1.tiff,120,0.576627433,29.60533273
tile_r7_c1.tiff,130,0.536771894,28.25024438
tile_r7_c1.tiff,140,0.483978033,26.45525312
tile_r7_c1.tiff,150,0.457739383,25.56313902
tile_r7_c1.tiff,160,0.513342202,27.45363486
tile_r7_c1.tiff,170,0.576331854,29.59528303
tile_r7_c1.tiff,180,0.594205976,30.20300317
tile_r7_c2.tiff,0,0.724912882,34.64703798
tile_r7_c2.tiff,10,0.608368397,30.68452549
tile_r7_c2.tiff,20,0.535314858,28.20070517
tile_r7_c2.tiff,30,0.497952849,26.93039685
tile_r7_c2.tiff,40,0.508167863,27.27770734
tile_r7_c2.tiff,50,0.544727385,28.52073109
tile_r7_c2.tiff,60,0.542323947,28.4390142
tile_r7_c2.tiff,70,0.523731053,27.8068558
tile_r7_c2.tiff,80,0.528195739,27.95865512
tile_r7_c2.tiff,90,0.559279799,29.01551318
tile_r7_c2.tiff,100,0.557292998,28.94796193
tile_r7_c2.tiff,110,0.538445473,28.30714607
tile_r7_c2.tiff,120,0.528657079,27.97434068
tile_r7_c2.tiff,130,0.491190612,26.70048082
tile_r7_c2.tiff,140,0.454817802,25.46380526
tile_r7_c2.tiff,150,0.470229179,25.98779207
tile_r7_c2.tiff,160,0.596910417,30.29495418
tile_r7_c2.tiff,170,0.722427547,34.5625366
tile_r7_c2.tiff,180,0.745761573,35.35589349
tile_r7_c3.tiff,0,0.657590389,32.35807323
tile_r7_c3.tiff,10,0.56164515,29.09593511
tile_r7_c3.tiff,20,0.481091887,26.35712415
tile_r7_c3.tiff,30,0.443774968,25.08834893
tile_r7_c3.tiff,40,0.466032892,25.84511834
tile_r7_c3.tiff,50,0.518840492,27.64057672
tile_r7_c3.tiff,60,0.539632797,28.34751511
tile_r7_c3.tiff,70,0.550619841,28.72107458
tile_r7_c3.tiff,80,0.574356198,29.52811074
tile_r7_c3.tiff,90,0.608352721,30.68399251
tile_r7_c3.tiff,100,0.602330804,30.47924733
tile_r7_c3.tiff,110,0.5749318,29.54768121
tile_r7_c3.tiff,120,0.555523753,28.88780761
tile_r7_c3.tiff,130,0.508105278,27.27557945
tile_r7_c3.tiff,140,0.46299547,25.74184597
tile_r7_c3.tiff,150,0.469354302,25.95804626
tile_r7_c3.tiff,160,0.583032548,29.82310665
tile_r7_c3.tiff,170,0.696600676,33.68442297
tile_r7_c3.tiff,180,0.709104359,34.10954821
tile_r7_c4.tiff,0,0.707744956,34.0633285
tile_r7_c4.tiff,10,0.636455357,31.63948214
tile_r7_c4.tiff,20,0.604793131,30.56296647
tile_r7_c4.tiff,30,0.585570812,29.90940762
tile_r7_c4.tiff,40,0.584023416,29.85679615
tile_r7_c4.tiff,50,0.594989955,30.22965848
tile_r7_c4.tiff,60,0.559856296,29.03511405
tile_r7_c4.tiff,70,0.50473249,27.16090465
tile_r7_c4.tiff,80,0.487117618,26.56199902
tile_r7_c4.tiff,90,0.513131738,27.44647908
tile_r7_c4.tiff,100,0.510688484,27.36340845
tile_r7_c4.tiff,110,0.493060857,26.76406914
tile_r7_c4.tiff,120,0.477969289,26.25095582
tile_r7_c4.tiff,130,0.436710745,24.84816533
tile_r7_c4.tiff,140,0.397978634,23.53127354
tile_r7_c4.tiff,150,0.406807423,23.83145237
tile_r7_c4.tiff,160,0.529628336,28.00736344
tile_r7_c4.tiff,170,0.661652505,32.49618518
tile_r7_c4.tiff,180,0.717973411,34.41109598
tile_r7_c5.tiff,0,0.593853474,30.1910181
tile_r7_c5.tiff,10,0.513309598,27.45252633
tile_r7_c5.tiff,20,0.476779163,26.21049154
tile_r7_c5.tiff,30,0.456253707,25.51262605
tile_r7_c5.tiff,40,0.456614703,25.5248999
tile_r7_c5.tiff,50,0.468584538,25.93187428
tile_r7_c5.tiff,60,0.446847647,25.19282001
tile_r7_c5.tiff,70,0.41408354,24.07884037
tile_r7_c5.tiff,80,0.40578559,23.79671007
tile_r7_c5.tiff,90,0.42620647,24.49101996
tile_r7_c5.tiff,100,0.422142476,24.35284418
tile_r7_c5.tiff,110,0.409207553,23.91305679
tile_r7_c5.tiff,120,0.402491599,23.68471438
tile_r7_c5.tiff,130,0.376320153,22.79488522
tile_r7_c5.tiff,140,0.352583796,21.98784906
tile_r7_c5.tiff,150,0.3651447,22.41491979
tile_r7_c5.tiff,160,0.460657716,25.66236234
tile_r7_c5.tiff,170,0.55896312,29.00474608
tile_r7_c5.tiff,180,0.593163788,30.1675688
tile_r7_c6.tiff,0,0.571230114,29.42182386
tile_r7_c6.tiff,10,0.574294806,29.52602339
tile_r7_c6.tiff,20,0.564972341,29.2090596
tile_r7_c6.tiff,30,0.569775105,29.37235355
tile_r7_c6.tiff,40,0.595881522,30.25997174
tile_r7_c6.tiff,50,0.62867409,31.37491906
tile_r7_c6.tiff,60,0.611596406,30.79427779
tile_r7_c6.tiff,70,0.565447032,29.2251991
tile_r7_c6.tiff,80,0.553557098,28.82094133
tile_r7_c6.tiff,90,0.581064403,29.7561897
tile_r7_c6.tiff,100,0.58023268,29.72791111
tile_r7_c6.tiff,110,0.565320194,29.22088659
tile_r7_c6.tiff,120,0.55020088,28.70682991
tile_r7_c6.tiff,130,0.50591892,27.20124328
tile_r7_c6.tiff,140,0.451659709,25.35643011
tile_r7_c6.tiff,150,0.428412348,24.56601983
tile_r7_c6.tiff,160,0.501334369,27.04536855
tile_r7_c6.tiff,170,0.587615967,29.97894287
tile_r7_c6.tiff,180,0.633906782,31.55283058
tile_r7_c7.tiff,0,0.527297199,27.92810476
tile_r7_c7.tiff,10,0.512568355,27.42732406
tile_r7_c7.tiff,20,0.50854969,27.29068947
tile_r7_c7.tiff,30,0.512037754,27.40928364
tile_r7_c7.tiff,40,0.526271284,27.89322364
tile_r7_c7.tiff,50,0.541922331,28.42535925
tile_r7_c7.tiff,60,0.51481545,27.50372529
tile_r7_c7.tiff,70,0.46397981,25.77531356
tile_r7_c7.tiff,80,0.445611209,25.1507811
tile_r7_c7.tiff,90,0.466253221,25.85260952
tile_r7_c7.tiff,100,0.466342658,25.85565037
tile_r7_c7.tiff,110,0.459157228,25.61134577
tile_r7_c7.tiff,120,0.454305798,25.44639713
tile_r7_c7.tiff,130,0.426406235,24.49781197
tile_r7_c7.tiff,140,0.390261292,23.26888394
tile_r7_c7.tiff,150,0.377897233,22.84850591
tile_r7_c7.tiff,160,0.440983802,24.99344927
tile_r7_c7.tiff,170,0.513532877,27.46011782
tile_r7_c7.tiff,180,0.55630523,28.91437781
tile_r7_c8.tiff,0,0.496538788,26.88231879
tile_r7_c8.tiff,10,0.462138146,25.71269697
tile_r7_c8.tiff,20,0.460882634,25.67000955
tile_r7_c8.tiff,30,0.46234408,25.71969873
tile_r7_c8.tiff,40,0.467596203,25.89827091
tile_r7_c8.tiff,50,0.471910506,26.04495722
tile_r7_c8.tiff,60,0.440884948,24.99008822
tile_r7_c8.tiff,70,0.395516783,23.44757062
tile_r7_c8.tiff,80,0.378581852,22.87178296
tile_r7_c8.tiff,90,0.394939691,23.42794949
tile_r7_c8.tiff,100,0.392319441,23.33886099
tile_r7_c8.tiff,110,0.385580093,23.10972315
tile_r7_c8.tiff,120,0.381195158,22.96063536
tile_r7_c8.tiff,130,0.359074503,22.20853311
tile_r7_c8.tiff,140,0.333383709,21.33504611
tile_r7_c8.tiff,150,0.327758312,21.14378262
tile_r7_c8.tiff,160,0.385344476,23.10171217
tile_r7_c8.tiff,170,0.452113032,25.3718431
tile_r7_c8.tiff,180,0.494231164,26.80385959
tile_r7_c9.tiff,0,0.603598833,30.52236032
tile_r7_c9.tiff,10,0.6145643,30.89518619
tile_r7_c9.tiff,20,0.616784453,30.97067142
tile_r7_c9.tiff,30,0.616748512,30.9694494
tile_r7_c9.tiff,40,0.615304053,30.9203378
tile_r7_c9.tiff,50,0.615680516,30.93313754
tile_r7_c9.tiff,60,0.566340804,29.25558734
tile_r7_c9.tiff,70,0.494686574,26.81934351
tile_r7_c9.tiff,80,0.467188597,25.88441229
tile_r7_c9.tiff,90,0.489502907,26.64309883
tile_r7_c9.tiff,100,0.486869544,26.55356449
tile_r7_c9.tiff,110,0.471312076,26.02461058
tile_r7_c9.tiff,120,0.452812374,25.3956207
tile_r7_c9.tiff,130,0.408805043,23.89937145
tile_r7_c9.tiff,140,0.365269452,22.41916138
tile_r7_c9.tiff,150,0.360095114,22.24323386
tile_r7_c9.tiff,160,0.460622936,25.66117984
tile_r7_c9.tiff,170,0.578832209,29.68029511
tile_r7_c9.tiff,180,0.650953948,32.13243425
tile_r7_c10.tiff,0,0.697443128,33.71306634
tile_r7_c10.tiff,10,0.625190914,31.25649107
tile_r7_c10.tiff,20,0.580028474,29.72096813
tile_r7_c10.tiff,30,0.559159338,29.01141751
tile_r7_c10.tiff,40,0.57073617,29.40502977
tile_r7_c10.tiff,50,0.59875828,30.35778153
tile_r7_c10.tiff,60,0.580874741,29.7497412
tile_r7_c10.tiff,70,0.539843917,28.35469317
tile_r7_c10.tiff,80,0.531591058,28.07409596
tile_r7_c10.tiff,90,0.56138736,29.08717024
tile_r7_c10.tiff,100,0.561172783,29.07987463
tile_r7_c10.tiff,110,0.545533121,28.5481261
tile_r7_c10.tiff,120,0.535668969,28.21274495
tile_r7_c10.tiff,130,0.497160137,26.90344465
tile_r7_c10.tiff,140,0.455564827,25.48920411
tile_r7_c10.tiff,150,0.459295124,25.61603421
tile_r7_c10.tiff,160,0.572844923,29.47672737
tile_r7_c10.tiff,170,0.690995276,33.49383938
tile_r7_c10.tiff,180,0.72913909,34.79072905
tile_r8_c1.tiff,0,0.454532355,25.45410007
tile_r8_c1.tiff,10,0.457450628,25.55332136
tile_r8_c1.tiff,20,0.453333169,25.41332775
tile_r8_c1.tiff,30,0.461512953,25.6914404
tile_r8_c1.tiff,40,0.486921847,26.55534279
tile_r8_c1.tiff,50,0.514813006,27.5036422
tile_r8_c1.tiff,60,0.504681766,27.15918005
tile_r8_c1.tiff,70,0.473883808,26.11204946
tile_r8_c1.tiff,80,0.467455417,25.89348418
tile_r8_c1.tiff,90,0.48928526,26.63569885
tile_r8_c1.tiff,100,0.488735497,26.6170069
tile_r8_c1.tiff,110,0.480571121,26.33941811
tile_r8_c1.tiff,120,0.473226935,26.08971578
tile_r8_c1.tiff,130,0.443158299,25.06738216
tile_r8_c1.tiff,140,0.402130932,23.67245167
tile_r8_c1.tiff,150,0.378388375,22.86520475
tile_r8_c1.tiff,160,0.419411927,24.26000553
tile_r8_c1.tiff,170,0.470518798,25.99763912
tile_r8_c1.tiff,180,0.50113225,27.03849649
tile_r8_c2.tiff,0,0.515816092,27.53774714
tile_r8_c2.tiff,10,0.493535399,26.78020358
tile_r8_c2.tiff,20,0.468686372,25.93533665
tile_r8_c2.tiff,30,0.466883898,25.87405252
tile_r8_c2.tiff,40,0.497065037,26.90021127
tile_r8_c2.tiff,50,0.537091494,28.26111078
tile_r8_c2.tiff,60,0.53853035,28.31003189
tile_r8_c2.tiff,70,0.518082559,27.61480701
tile_r8_c2.tiff,80,0.519372165,27.65865362
tile_r8_c2.tiff,90,0.545609474,28.55072212
tile_r8_c2.tiff,100,0.544353783,28.50802863
tile_r8_c2.tiff,110,0.531657994,28.07637179
tile_r8_c2.tiff,120,0.522828877,27.77618182
tile_r8_c2.tiff,130,0.488159865,26.59743541
tile_r8_c2.tiff,140,0.442802012,25.05526841
tile_r8_c2.tiff,150,0.422977418,24.3812322
tile_r8_c2.tiff,160,0.480444342,26.33510762
tile_r8_c2.tiff,170,0.544641256,28.51780272
tile_r8_c2.tiff,180,0.568184137,29.31826067
tile_r8_c3.tiff,0,0.756001592,35.70405412
tile_r8_c3.tiff,10,0.672564507,32.86719322
tile_r8_c3.tiff,20,0.604612112,30.55681181
tile_r8_c3.tiff,30,0.573381722,29.49497855
tile_r8_c3.tiff,40,0.593041003,30.16339409
tile_r8_c3.tiff,50,0.64054513,31.77853441
tile_r8_c3.tiff,60,0.640794814,31.78702366
tile_r8_c3.tiff,70,0.61993736,31.07787025
tile_r8_c3.tiff,80,0.626494169,31.30080175
tile_r8_c3.tiff,90,0.662376404,32.52079773
tile_r8_c3.tiff,100,0.657751024,32.36353481
tile_r8_c3.tiff,110,0.627894282,31.3484056
tile_r8_c3.tiff,120,0.602901042,30.49863541
tile_r8_c3.tiff,130,0.545205176,28.53697598
tile_r8_c3.tiff,140,0.489443064,26.64106417
tile_r8_c3.tiff,150,0.49382773,26.79014283
tile_r8_c3.tiff,160,0.632036388,31.48923719
tile_r8_c3.tiff,170,0.775688767,36.37341809
tile_r8_c3.tiff,180,0.812056124,37.60990822
tile_r8_c4.tiff,0,0.651076734,32.13660896
tile_r8_c4.tiff,10,0.59194237,30.12604058
tile_r8_c4.tiff,20,0.541731715,28.41887832
tile_r8_c4.tiff,30,0.520632207,27.70149505
tile_r8_c4.tiff,40,0.538678288,28.31506181
tile_r8_c4.tiff,50,0.575366437,29.56245887
tile_r8_c4.tiff,60,0.568859279,29.34121549
tile_r8_c4.tiff,70,0.539683402,28.34923565
tile_r8_c4.tiff,80,0.538075686,28.29457331
tile_r8_c4.tiff,90,0.568180501,29.31813705
tile_r8_c4.tiff,100,0.568167448,29.31769323
tile_r8_c4.tiff,110,0.552968204,28.80091894
tile_r8_c4.tiff,120,0.544176877,28.5020138
tile_r8_c4.tiff,130,0.506588459,27.22400761
tile_r8_c4.tiff,140,0.463821441,25.76992899
tile_r8_c4.tiff,150,0.463727683,25.76674122
tile_r8_c4.tiff,160,0.567198813,29.28475964
tile_r8_c4.tiff,170,0.673883617,32.91204298
tile_r8_c4.tiff,180,0.702341199,33.87960076
tile_r8_c5.tiff,0,0.654903769,32.26672816
tile_r8_c5.tiff,10,0.574180782,29.52214658
tile_r8_c5.tiff,20,0.497393131,26.91136646
tile_r8_c5.tiff,30,0.463831216,25.77026135
tile_r8_c5.tiff,40,0.487346828,26.56979215
tile_r8_c5.tiff,50,0.53806293,28.29413962
tile_r8_c5.tiff,60,0.551986754,28.76754963
tile_r8_c5.tiff,70,0.547358871,28.6102016
tile_r8_c5.tiff,80,0.561174273,29.0799253
tile_r8_c5.tiff,90,0.595450878,30.24532986
tile_r8_c5.tiff,100,0.59697938,30.29729891
tile_r8_c5.tiff,110,0.581234694,29.76197958
tile_r8_c5.tiff,120,0.575972736,29.58307302
tile_r8_c5.tiff,130,0.540506721,28.3772285
tile_r8_c5.tiff,140,0.499640673,26.9877829
tile_r8_c5.tiff,150,0.504177332,27.14202929
tile_r8_c5.tiff,160,0.609602928,30.72649956
tile_r8_c5.tiff,170,0.711771071,34.20021641
tile_r8_c5.tiff,180,0.719208777,34.45309842
tile_r8_c6.tiff,0,0.563580751,29.16174555
tile_r8_c6.tiff,10,0.533425629,28.13647139
tile_r8_c6.tiff,20,0.491353005,26.70600218
tile_r8_c6.tiff,30,0.478742987,26.27726156
tile_r8_c6.tiff,40,0.506755173,27.22967589
tile_r8_c6.tiff,50,0.550814271,28.72768521
tile_r8_c6.tiff,60,0.555871069,28.89961636
tile_r8_c6.tiff,70,0.541105568,28.39758933
tile_r8_c6.tiff,80,0.54710722,28.60164547
tile_r8_c6.tiff,90,0.575808108,29.57747567
tile_r8_c6.tiff,100,0.572953403,29.4804157
tile_r8_c6.tiff,110,0.554365039,28.84841132
tile_r8_c6.tiff,120,0.541050732,28.39572489
tile_r8_c6.tiff,130,0.500812352,27.02761996
tile_r8_c6.tiff,140,0.45421651,25.44336134
tile_r8_c6.tiff,150,0.443629712,25.0834102
tile_r8_c6.tiff,160,0.524260879,27.82486987
tile_r8_c6.tiff,170,0.609752595,30.73158824
tile_r8_c6.tiff,180,0.63255477,31.50686216
tile_r8_c7.tiff,0,0.351792961,21.96096069
tile_r8_c7.tiff,10,0.340104967,21.56356889
tile_r8_c7.tiff,20,0.349429041,21.8805874
tile_r8_c7.tiff,30,0.360387623,22.25317919
tile_r8_c7.tiff,40,0.371790051,22.64086175
tile_r8_c7.tiff,50,0.377358288,22.83018178
tile_r8_c7.tiff,60,0.356325984,22.11508346
tile_r8_c7.tiff,70,0.323113859,20.9858712
tile_r8_c7.tiff,80,0.310702354,20.56388003
tile_r8_c7.tiff,90,0.322643161,20.96986747
tile_r8_c7.tiff,100,0.32142216,20.92835343
tile_r8_c7.tiff,110,0.322322816,20.95897573
tile_r8_c7.tiff,120,0.327014059,21.118478
tile_r8_c7.tiff,130,0.318055987,20.81390357
tile_r8_c7.tiff,140,0.300852031,20.22896904
tile_r8_c7.tiff,150,0.287202597,19.76488829
tile_r8_c7.tiff,160,0.304857105,20.36514157
tile_r8_c7.tiff,170,0.328251898,21.16056454
tile_r8_c7.tiff,180,0.353596479,22.02228028
tile_r8_c8.tiff,0,0.391056329,23.29591519
tile_r8_c8.tiff,10,0.361051023,22.27573478
tile_r8_c8.tiff,20,0.35120514,21.94097477
tile_r8_c8.tiff,30,0.354230016,22.04382056
tile_r8_c8.tiff,40,0.372737914,22.67308909
tile_r8_c8.tiff,50,0.391916454,23.32515943
tile_r8_c8.tiff,60,0.384541988,23.0744276
tile_r8_c8.tiff,70,0.364435166,22.39079565
tile_r8_c8.tiff,80,0.360745162,22.2653355
tile_r8_c8.tiff,90,0.376870632,22.81360149
tile_r8_c8.tiff,100,0.377120197,22.82208669
tile_r8_c8.tiff,110,0.37729302,22.8279627
tile_r8_c8.tiff,120,0.383688271,23.04540122
tile_r8_c8.tiff,130,0.374034017,22.71715659
tile_r8_c8.tiff,140,0.354038805,22.03731936
tile_r8_c8.tiff,150,0.341116905,21.59797478
tile_r8_c8.tiff,160,0.364167988,22.3817116
tile_r8_c8.tiff,170,0.389649957,23.24809855
tile_r8_c8.tiff,180,0.40235132,23.67994487
tile_r8_c9.tiff,0,0.654602408,32.25648189
tile_r8_c9.tiff,10,0.56009829,29.04334188
tile_r8_c9.tiff,20,0.515733004,27.53492212
tile_r8_c9.tiff,30,0.491030753,26.69504559
tile_r8_c9.tiff,40,0.492568135,26.7473166
tile_r8_c9.tiff,50,0.509562194,27.32511461
tile_r8_c9.tiff,60,0.489514381,26.64348894
tile_r8_c9.tiff,70,0.456306726,25.51442868
tile_r8_c9.tiff,80,0.44981131,25.29358453
tile_r8_c9.tiff,90,0.474072129,26.11845237
tile_r8_c9.tiff,100,0.470452696,25.99539167
tile_r8_c9.tiff,110,0.454911202,25.46698087
tile_r8_c9.tiff,120,0.445067942,25.13231003
tile_r8_c9.tiff,130,0.412357599,24.02015835
tile_r8_c9.tiff,140,0.382193327,22.99457312
tile_r8_c9.tiff,150,0.394751757,23.42155975
tile_r8_c9.tiff,160,0.503824055,27.13001788
tile_r8_c9.tiff,170,0.616586149,30.96392906
tile_r8_c9.tiff,180,0.653408706,32.21589601
tile_r8_c10.tiff,0,0.622038245,31.14930034
tile_r8_c10.tiff,10,0.534670532,28.17879808
tile_r8_c10.tiff,20,0.440620154,24.98108524
tile_r8_c10.tiff,30,0.394345433,23.40774471
tile_r8_c10.tiff,40,0.409940332,23.93797129
tile_r8_c10.tiff,50,0.457599342,25.55837762
tile_r8_c10.tiff,60,0.481766671,26.38006681
tile_r8_c10.tiff,70,0.496133775,26.86854833
tile_r8_c10.tiff,80,0.523315489,27.79272664
tile_r8_c10.tiff,90,0.561059773,29.07603228
tile_r8_c10.tiff,100,0.567605495,29.29858685
tile_r8_c10.tiff,110,0.557513654,28.95546424
tile_r8_c10.tiff,120,0.558507383,28.98925102
tile_r8_c10.tiff,130,0.530249059,28.02846801
tile_r8_c10.tiff,140,0.497595668,26.91825271
tile_r8_c10.tiff,150,0.509489357,27.32263815
tile_r8_c10.tiff,160,0.611735165,30.79899561
tile_r8_c10.tiff,170,0.705567896,33.98930848
tile_r8_c10.tiff,180,0.696817219,33.69178545
tile_r9_c1.tiff,0,0.605869055,30.59954786
tile_r9_c1.tiff,10,0.603682876,30.52521777
tile_r9_c1.tiff,20,0.603762925,30.52793944
tile_r9_c1.tiff,30,0.601859629,30.46322739
tile_r9_c1.tiff,40,0.598435402,30.34680367
tile_r9_c1.tiff,50,0.596301854,30.27426302
tile_r9_c1.tiff,60,0.545102775,28.53349435
tile_r9_c1.tiff,70,0.469419897,25.96027648
tile_r9_c1.tiff,80,0.438907176,24.92284399
tile_r9_c1.tiff,90,0.460888773,25.67021829
tile_r9_c1.tiff,100,0.462234914,25.71598709
tile_r9_c1.tiff,110,0.454924554,25.46743482
tile_r9_c1.tiff,120,0.446532935,25.18211979
tile_r9_c1.tiff,130,0.412991971,24.04172701
tile_r9_c1.tiff,140,0.376216441,22.79135901
tile_r9_c1.tiff,150,0.373039365,22.6833384
tile_r9_c1.tiff,160,0.467014074,25.87847853
tile_r9_c1.tiff,170,0.575225949,29.55768228
tile_r9_c1.tiff,180,0.640954435,31.79245079
tile_r9_c2.tiff,0,0.519897342,27.67650962
tile_r9_c2.tiff,10,0.439379215,24.93889332
tile_r9_c2.tiff,20,0.404694796,23.75962305
tile_r9_c2.tiff,30,0.389195651,23.23265213
tile_r9_c2.tiff,40,0.39814204,23.53682935
tile_r9_c2.tiff,50,0.416717201,24.16838485
tile_r9_c2.tiff,60,0.406802922,23.83129936
tile_r9_c2.tiff,70,0.385148466,23.09504783
tile_r9_c2.tiff,80,0.381462216,22.96971536
